"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"23-SEP-2021",2021-09-23 11:24:17,"2021-09-23","11H 24M 17S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41945.4453125,63338.705078125,43470,87150.37109375,63438.5078125,90359,8978.400390625,NA,7143.56982421875,NA,8321.2998046875,NA,7657.32470703125,NA,9858.5,NA,9676.5,NA,8864.5,NA,9382.75,NA,9459.44921875,NA,8697.6494140625,NA,7226.69970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2021",2021-09-20 12:38:05,"2021-09-20","12H 38M 5S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,42643.26171875,63014.453125,44393,86789.9453125,62920.453125,90499,8981.8798828125,NA,7148.7900390625,NA,8214.69921875,NA,7556.24951171875,NA,9670,NA,9493,NA,8539,NA,8982.349609375,NA,9063.599609375,NA,8268,NA,6899.099609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2021",2021-09-17 09:28:26,"2021-09-17","9H 28M 26S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,42125.669921875,62739.95703125,44153.5,87810.4453125,62837.462890625,92174.5,9533.4599609375,NA,5827.26000976562,NA,8677.49951171875,NA,7380.74975585938,NA,10424.5,NA,10337,NA,8805.5,NA,9659,NA,9760.07470703125,NA,8342.74951171875,NA,5530.19970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15-SEP-2021",2021-09-15 10:57:22,"2021-09-15","10H 57M 22S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,43546.41015625,65369.8671875,43586,89577.1484375,65345.72265625,90492,9423.83984375,NA,6597.2099609375,NA,8835.44921875,NA,7717.44970703125,NA,10659,NA,10627,NA,9510,NA,10047.0498046875,NA,10047.0498046875,NA,9005.75,NA,6349.19970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-SEP-2021",2021-09-14 11:19:03,"2021-09-14","11H 19M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,45560.8515625,68452.328125,43625,92633.53125,66894.4921875,91351,9839.7001953125,NA,7757.099609375,NA,9148.1806640625,NA,8102.31005859375,NA,10592.8798828125,NA,10553.490234375,NA,9591.9697265625,NA,10174.16015625,NA,10146.9599609375,NA,9380.6005859375,NA,7399.76025390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-SEP-2021",2021-09-08 08:38:01,"2021-09-08","8H 38M 1S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,46233.203125,68613.76171875,44197,93113.58984375,67212.79296875,91344,9639,NA,7901.099609375,NA,9095.919921875,NA,8266.4599609375,NA,10617.625,NA,10543.3896484375,NA,9735.89501953125,NA,10250.3203125,NA,10261.5400390625,NA,9525.10009765625,NA,7705.76000976562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-SEP-2021",2021-09-07 11:29:08,"2021-09-07","11H 29M 8S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44928.453125,66351.59375,44444,90782.9921875,64982.40234375,91903,9700.2001953125,NA,7723.7998046875,NA,8836.6298828125,NA,8073.5,NA,10192.919921875,NA,10006.0703125,NA,8999.099609375,NA,9703.6005859375,NA,9818.5205078125,NA,8916.83984375,NA,7331.080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-SEP-2021",2021-09-03 12:31:04,"2021-09-03","12H 31M 4S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44871.076171875,66930.87890625,44042,90548.15625,65637.359375,90779.5,9702.8994140625,NA,7638.2998046875,NA,8918.705078125,NA,8125.42529296875,NA,10516.625,NA,10367.6494140625,NA,9384.919921875,NA,9884.48046875,NA,10007.560546875,NA,9116.419921875,NA,7455.52001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-SEP-2021",2021-09-02 11:37:14,"2021-09-02","11H 37M 14S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,45004.953125,67082.5859375,44030.5,90401.42578125,65742.16796875,90542.5,9409.0498046875,NA,7537.94995117188,NA,8908.6552734375,NA,8155.5751953125,NA,10331.794921875,NA,10211.6049804688,NA,9311.189453125,NA,10010.9599609375,NA,10104.1201171875,NA,9298.3203125,NA,7660.8798828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-AUG-2021",2021-08-31 08:24:00,"2021-08-31","8H 24M 0S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,45632.25,67281.2734375,44535,91512.625,66035.0234375,91154,9072.8994140625,NA,7175.69970703125,NA,8992.740234375,NA,8129.1103515625,NA,10213.1201171875,NA,10133.330078125,NA,9231.400390625,NA,10085.759765625,NA,10152.400390625,NA,9319.400390625,NA,7451.43994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-AUG-2021",2021-08-30 09:37:46,"2021-08-30","9H 37M 46S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,45018.9765625,67226.61328125,43944.5,90525.375,65833.94140625,90585.5,9195.2998046875,NA,7457.84985351562,NA,8931.1005859375,NA,8102.97998046875,NA,10199.990234375,NA,10111.615234375,NA,9249.0751953125,NA,10126.900390625,NA,10243.5205078125,NA,9374.48046875,NA,7878.82006835938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-AUG-2021",2021-08-26 13:21:31,"2021-08-26","13H 21M 31S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,46818.8515625,66967.828125,45799,93331.671875,65257.109375,93735,8943.2998046875,NA,6529.5,NA,9180.33984375,NA,8222.91015625,NA,10090.91015625,NA,9915.169921875,NA,8922.33984375,NA,9646.48046875,NA,9763.4404296875,NA,8641.4404296875,NA,6502.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-AUG-2021",2021-08-26 08:38:12,"2021-08-26","8H 38M 12S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,43038.4765625,64585.29296875,43784,87190.28125,64306.07421875,89380,10272.3149414062,10543,7763.64013671875,7910,8988.919921875,9097,7990.68017578125,8023,10067.1450195312,9778.5,10617.150390625,10284.5,9592.6201171875,8551,9610.10009765625,10027,9609.080078125,10049,9097.0400390625,9349,7376.98022460938,7736,NA,NA,NA,NA,NA,NA,NA,NA
"25-AUG-2021",2021-08-25 08:35:11,"2021-08-25","8H 35M 11S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,42456.65234375,64254.75,43345,87796.84375,64257.01171875,89918,9780.810546875,10064,7693.89013671875,7841,8910.0400390625,9030,8000.8798828125,8080,9936.7197265625,9706,10469.5205078125,10195,9448.3203125,8540,9530.2001953125,9969,9608.400390625,10025,9175.240234375,9397,7889.35986328125,8257,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2021",2021-08-23 09:31:03,"2021-08-23","9H 31M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,46326.703125,67252.046875,45218,92388.984375,65852.6015625,92310,9927,NA,7911,NA,8951.8701171875,NA,8213.5302734375,NA,10173.7294921875,NA,10037.3798828125,NA,9168.7802734375,NA,9989.2001953125,NA,10099.3603515625,NA,9246.6396484375,NA,7667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-AUG-2021",2021-08-20 10:57:20,"2021-08-20","10H 57M 20S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,46633.55078125,66960.59375,45714,95001.3125,65504.36328125,95342,9921.599609375,NA,7691.39990234375,NA,9212.5,NA,8365.6201171875,NA,10180.7998046875,NA,10016.169921875,NA,9060.7099609375,NA,9947.7197265625,NA,10051.080078125,NA,9084.1201171875,NA,7404.52001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-AUG-2021",2021-08-18 10:37:06,"2021-08-18","10H 37M 6S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,47036.453125,67124.46875,45954,93789.953125,65578.734375,93962,9827.099609375,NA,7761.599609375,NA,9143.490234375,NA,8378.3505859375,NA,10180.7998046875,NA,9985.8701171875,NA,9084.9501953125,NA,9889.919921875,NA,9997.3603515625,NA,9126.2802734375,NA,7456.2001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-AUG-2021",2021-08-17 08:37:26,"2021-08-17","8H 37M 26S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,47665.453125,67957.703125,46047,94512.2109375,66545.7265625,93618,9389.7001953125,NA,7587,NA,9271.4599609375,NA,8460.08984375,NA,10394.919921875,NA,10299.9794921875,NA,9555.6103515625,NA,10309.48046875,NA,10372.0400390625,NA,9692.7197265625,NA,7981.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-AUG-2021",2021-08-16 10:23:11,"2021-08-16","10H 23M 11S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44752.501953125,65034.7734375,45129.5,89609.15234375,63930.61328125,92190.5,9336.14990234375,NA,7356.14965820312,NA,8803.7998046875,NA,8170.31518554688,NA,10118.6845703125,NA,9937.89501953125,NA,9274.3251953125,NA,9960.6396484375,NA,10190.48046875,NA,9311.240234375,NA,7746.90014648438,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-AUG-2021",2021-08-13 09:32:08,"2021-08-13","9H 32M 8S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41826.9453125,60926.55859375,44899,87169.59765625,61161.234375,93062.5,8714.2001953125,NA,6846.3251953125,NA,8560.6396484375,NA,7852.47973632812,NA,9424.3095703125,NA,9329.3701171875,NA,8599.64501953125,NA,8857.48486328125,NA,8964.5849609375,NA,8280.40478515625,NA,6902.27978515625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-AUG-2021",2021-08-10 09:38:29,"2021-08-10","9H 38M 29S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,42970.076171875,61308.943359375,45874.5,89423.359375,61598.234375,94905,9287.1005859375,NA,7316.37524414062,NA,8814.07958984375,NA,7996.7998046875,NA,9453.599609375,NA,9404.615234375,NA,8682.9697265625,NA,9052.4697265625,NA,9096.2548828125,NA,8383.41015625,NA,6890.93994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-AUG-2021",2021-08-09 09:42:42,"2021-08-09","9H 42M 42S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41159,60172.31640625,44711,85641.6015625,60463.65625,92737,8704.8505859375,NA,6831.4501953125,NA,8509.439453125,NA,7724.15966796875,NA,9416.2294921875,NA,9287.9599609375,NA,8447.6396484375,NA,8836.3798828125,NA,8983.7998046875,NA,8269.3798828125,NA,6993.6298828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-AUG-2021",2021-08-05 08:48:49,"2021-08-05","8H 48M 49S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44579.306640625,62758.5078125,46434.5,92004.48046875,62767.630859375,95858,9802.2001953125,NA,6859.0751953125,NA,9176.31982421875,NA,8031.03979492188,NA,9983.3447265625,NA,9993.9501953125,NA,8876.8896484375,NA,9395.5048828125,NA,9392.98486328125,NA,8512.5595703125,NA,6294.64501953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-AUG-2021",2021-08-04 13:33:44,"2021-08-04","13H 33M 44S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,42811.28515625,60913.296875,45891,87849.28125,61080.9375,94022.5,9351.275390625,NA,6510.150390625,NA,8710.7197265625,NA,7735.0400390625,NA,9773.2646484375,NA,9710.1396484375,NA,8573.8896484375,NA,8989.78466796875,NA,9106.96533203125,NA,8199.13525390625,NA,6229.43994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-AUG-2021",2021-08-03 11:28:46,"2021-08-03","11H 28M 46S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,40998.05078125,62339.125,43067,84787.84375,62039.58203125,89293,9646.8896484375,9912,7204.7099609375,7357,8751.599609375,9103,7864.2001953125,8122,9286.259765625,9419,9759.1201171875,9868,8618.0400390625,7950,8586.3603515625,9060,8733.919921875,9207,8272.2001953125,8654,7149.52001953125,7754,NA,NA,NA,NA,NA,NA,NA,NA
"02-AUG-2021",2021-08-02 12:30:54,"2021-08-02","12H 30M 54S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41898.046875,60913.736328125,45042.5,86239.03515625,61067.322265625,92304,8438.7998046875,NA,6626.17504882812,NA,8537.27978515625,NA,7796.7998046875,NA,9526.8251953125,NA,9384.4150390625,NA,8430.4697265625,NA,8511.9296875,NA,8673.83984375,NA,8073.44995117188,NA,6804,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-JUL-2021",2021-07-30 09:45:39,"2021-07-30","9H 45M 39S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,42917.54296875,60427.4140625,46408,88710.3984375,60776.2109375,95547,9269.25,NA,7219.900390625,NA,8769.919921875,NA,7925.759765625,NA,9782.8603515625,NA,9686.91015625,NA,8751.650390625,NA,9129.9599609375,NA,9239.580078125,NA,8464.0498046875,NA,7057.89013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-JUL-2021",2021-07-29 13:49:35,"2021-07-29","13H 49M 35S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,43326.76171875,60027.671875,47191.5,87598.078125,59991.8125,95333.5,8466.8505859375,NA,6680.150390625,NA,8725.11962890625,NA,7931.19995117188,NA,9629.33984375,NA,9474.8095703125,NA,8312.2998046875,NA,8523.89990234375,NA,8704.39501953125,NA,8121.9599609375,NA,6798.64501953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-JUL-2021",2021-07-28 09:37:15,"2021-07-28","9H 37M 15S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,43389.171875,61920.796875,45775,89484.796875,61792.34765625,94848,8672.5498046875,NA,6653.80029296875,NA,8842.8798828125,NA,7970.56005859375,NA,9767.7099609375,NA,9723.26953125,NA,8814.26953125,NA,8925.83984375,NA,9006.4794921875,NA,8237.25,NA,6660.98974609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-JUL-2021",2021-07-27 11:36:47,"2021-07-27","11H 36M 47S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,43803.921875,60418.716796875,47644,88049.6015625,60838.763671875,94636,9219.9501953125,NA,7168.900390625,NA,8692.15966796875,NA,7925.759765625,NA,9636.41015625,NA,9510.16015625,NA,8554.7001953125,NA,8671.9501953125,NA,8831.33984375,NA,8169.83984375,NA,6740.3701171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-JUL-2021",2021-07-26 11:32:07,"2021-07-26","11H 32M 7S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,41872.37109375,60140.634765625,45571.5,85425.59765625,60304.70703125,92468.5,8385.67529296875,NA,6560.72534179688,NA,8543.03955078125,NA,7805.759765625,NA,9396.53515625,NA,9258.669921875,NA,8357.75,NA,8424.044921875,NA,8574.2998046875,NA,7975.169921875,NA,6661.6201171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-JUL-2021",2021-07-23 09:46:03,"2021-07-23","9H 46M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44332.4296875,61945.296875,46787,90113.28125,61869.29296875,95182,9404.400390625,NA,7366.9501953125,NA,8929.2802734375,NA,8073.599609375,NA,9827.2998046875,NA,9747.509765625,NA,8711.25,NA,8940.9599609375,NA,9029.7900390625,NA,8301.509765625,NA,6840.5400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-JUL-2021",2021-07-22 10:27:11,"2021-07-22","10H 27M 11S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,43964.6875,61724.85546875,46666,89456.95703125,61663.134765625,94888,8779.22509765625,NA,6367.77514648438,NA,8923.19970703125,NA,7962.8798828125,NA,9759.6298828125,NA,9656.10498046875,NA,8675.900390625,NA,8832.599609375,NA,8945.3701171875,NA,8096.44482421875,NA,6256.21484375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-JUL-2021",2021-07-21 11:26:16,"2021-07-21","11H 26M 16S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,42780.5,62263.25,44963,85867.6796875,61802.28515625,90853,9373.4697265625,9683,6843.8701171875,7014,8957.6396484375,9371,7998.83984375,8308,9156.3896484375,9310,9603.7197265625,9727,8538.1201171875,7907,8863.1201171875,9335,9010,9478,8438.1201171875,8811,7165.83984375,7793,NA,NA,NA,NA,NA,NA,NA,NA
"20-JUL-2021",2021-07-20 09:30:51,"2021-07-20","9H 30M 51S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,44987.1015625,64357.3984375,45455,91955.0390625,63958.15625,93644,10582.4697265625,10727,8075.18994140625,8124,9217.400390625,9308,8115.80029296875,8188,9183.0302734375,9154,9781.3203125,9734,8811.1796875,8000,8931.7998046875,9300,8937.240234375,9309,8466.6796875,8825,7310.68017578125,7722,NA,NA,NA,NA,NA,NA,NA,NA
"15-JUL-2021",2021-07-15 11:19:28,"2021-07-15","11H 19M 28S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44405.111328125,62325.5703125,46388.5,90992.95703125,62094.296875,95468,9718.0498046875,NA,6834,NA,9059.83984375,NA,7947.83984375,NA,9642.974609375,NA,9586.919921875,NA,8551.669921875,NA,9109.169921875,NA,9175.9501953125,NA,8181.4951171875,NA,6199.51513671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-JUL-2021",2021-07-13 10:36:05,"2021-07-13","10H 36M 5S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,42791.55078125,62560.0390625,44742,86459.9609375,61992.09765625,91169,9806.849609375,10048,7404.66015625,7537,8930.4404296875,9301,8047.1201171875,8332,9024.2998046875,9145,9466.080078125,9580,8488.169921875,7818,8517.6796875,8928,8671.3603515625,9074,8174.2802734375,8513,7034.60009765625,7615,NA,NA,NA,NA,NA,NA,NA,NA
"12-JUL-2021",2021-07-12 10:35:45,"2021-07-12","10H 35M 45S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44215.51171875,61644.087890625,46954,89886.71875,61514.798828125,95712.5,8895.25,NA,6978.5,NA,8904.9599609375,NA,8076.7998046875,NA,9508.1396484375,NA,9420.77490234375,NA,8587.52490234375,NA,9143.189453125,NA,9249.34521484375,NA,8456.17529296875,NA,7038.35986328125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-JUL-2021",2021-07-09 09:29:00,"2021-07-09","9H 29M 0S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44610.51171875,61274.80078125,47630,89896.3203125,61218.62890625,96173,9412.0498046875,NA,7388.2001953125,NA,8956.16015625,NA,8091.52001953125,NA,9547.5302734375,NA,9441.4794921875,NA,8547.6298828125,NA,9034.2001953125,NA,9152.009765625,NA,8435.7001953125,NA,6911.72998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-JUL-2021",2021-07-08 13:46:02,"2021-07-08","13H 46M 2S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44178.3828125,61915.94921875,46686,87953.28125,61794.01171875,93116,9304.9501953125,NA,7302.35009765625,NA,8805.1201171875,NA,7992.31982421875,NA,9394.009765625,NA,9269.7802734375,NA,8513.2900390625,NA,8944.1103515625,NA,9024.1201171875,NA,8350.650390625,NA,6970.94970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-JUL-2021",2021-07-02 10:20:14,"2021-07-02","10H 20M 14S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44942.70703125,62045.83203125,47431.5,90207.03515625,61966.974609375,95011.5,9253.10009765625,NA,7264.10009765625,NA,9101.759765625,NA,8262.3994140625,NA,9630.85498046875,NA,9531.3701171875,NA,8734.4794921875,NA,8961.1201171875,NA,9073.8896484375,NA,8421.2099609375,NA,7001.5048828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-JUL-2021",2021-07-01 13:38:12,"2021-07-01","13H 38M 12S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,44167.27734375,63505.107421875,45493.5,86683,62786.65625,90322.5,9121.4404296875,9259,6167.76025390625,6212,9102.8203125,9346.5,7932.2001953125,8095.5,9244.63525390625,9410,9671.4296875,9817.5,8386.0498046875,7735,8742.080078125,9020,8850.2001953125,9144,8097.43994140625,8330,6395.39990234375,6840,NA,NA,NA,NA,NA,NA,NA,NA
"30-JUN-2021",2021-06-30 11:30:37,"2021-06-30","11H 30M 37S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,44046.453125,61681.44921875,46700,88000.640625,61650.7890625,93171,8665.75,NA,6638.5,NA,8851.83984375,NA,7917.43994140625,NA,9475.8203125,NA,9359.669921875,NA,8423.400390625,NA,8825.669921875,NA,8903.7900390625,NA,8127,NA,6613.73974609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-JUN-2021",2021-06-28 09:09:48,"2021-06-28","9H 9M 48S","Unknown","FACSAriaII","1","Administrator",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,46401.5,64991.41015625,46635,91657.203125,64276.6484375,93226,9607.830078125,9822,7426.97998046875,7615,9486,9540,8459.8798828125,8482,9479.400390625,9294,10032.1796875,9831,9039.83984375,8003,9303.759765625,9513,9307.83984375,9555,8853.599609375,9074,7714.60009765625,8194,-55.95,0,25.04,-22.91,0.93,0.68,1.11,0.68
"24-JUN-2021",2021-06-24 11:27:34,"2021-06-24","11H 27M 34S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,48645.83203125,62551.84765625,50809,96254.71875,62193.5625,100950,9330.4501953125,NA,6732.85009765625,NA,9674.240234375,NA,8364.16015625,NA,10144.439453125,NA,10156.5595703125,NA,9035.4599609375,NA,9534.419921875,NA,9445.58984375,NA,8600.759765625,NA,6459.39013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
