"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A-% rCV","FSC-H-% rCV","FSC-W-% rCV","SSC-A-% rCV","SSC-H-% rCV","SSC-W-% rCV","R660-A-% rCV","R660-H-% rCV","R780-A-% rCV","R780-H-% rCV","B530-A-% rCV","B530-H-% rCV","B695-A-% rCV","B695-H-% rCV","V450-A-% rCV","V450-H-% rCV","V530-A-% rCV","V530-H-% rCV","V710-A-% rCV","V710-H-% rCV","Y590-A-% rCV","Y590-H-% rCV","Y610-A-% rCV","Y610-H-% rCV","Y670-A-% rCV","Y670-H-% rCV","Y780-A-% rCV","Y780-H-% rCV","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"23-DEC-2020",2020-12-23 09:03:37,"2020-12-23","9H 3M 37S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,5.81,1.62,5.87,6.3,1.22,6.91,4.88,NA,7.21,NA,7.71,NA,9.08,NA,11.59,NA,10.98,NA,9.62,NA,8.37,NA,8.96,NA,10.11,NA,13.76,NA,60841.55859375,66713.875,59590,103546.171875,65912.515625,103269,9501.2802734375,NA,10818.7998046875,NA,9846.900390625,NA,9487.7998046875,NA,7995.77978515625,NA,7781.580078125,NA,8886.240234375,NA,10171.140625,NA,10268.1298828125,NA,10783.580078125,NA,10308.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-DEC-2020",2020-12-22 09:34:02,"2020-12-22","9H 34M 2S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,6.26,1.59,6.11,6.14,1.22,6.88,4.72,NA,7.37,NA,7.79,NA,9.25,NA,13.1,NA,12.88,NA,9.98,NA,8.53,NA,9.05,NA,10.52,NA,14.21,NA,61176.95703125,66677.4296875,59982,103733.28125,66107.1328125,103225,9583.83984375,NA,11089.7001953125,NA,9798.3896484375,NA,9552.689453125,NA,7964.15966796875,NA,7746.89990234375,NA,8819.939453125,NA,10226.0400390625,NA,10334.009765625,NA,10898.8701171875,NA,10615.830078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-DEC-2020",2020-12-21 09:38:43,"2020-12-21","9H 38M 43S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,6.89,1.76,6.75,6.57,1.4,7.39,5.14,NA,7.72,NA,8.27,NA,9.79,NA,13.55,NA,12.34,NA,10.7,NA,8.65,NA,8.93,NA,10.32,NA,14.53,NA,61795.49609375,66844.515625,60432,103523.4921875,66013.0234375,103281,9127.1796875,NA,10721.6201171875,NA,9852.5703125,NA,9634.58984375,NA,8371.1396484375,NA,8111.0400390625,NA,8990.2802734375,NA,10223.6005859375,NA,10369.390625,NA,10878.1298828125,NA,10877.5205078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-DEC-2020",2020-12-18 09:32:31,"2020-12-18","9H 32M 31S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,15.21,3.13,16.09,12.35,2.47,14.05,9.56,NA,13.21,NA,13.72,NA,16.62,NA,22.56,NA,21.9,NA,17.11,NA,15.13,NA,15.56,NA,18.78,NA,27.49,NA,60203.51953125,66427.80859375,58714,100586.74609375,65661.1171875,99718.5,8829.18994140625,NA,10101.1303710938,NA,9727.51513671875,NA,9247.1396484375,NA,7834.61987304688,NA,7632.14965820312,NA,8769.9599609375,NA,9848.14501953125,NA,9992.10498046875,NA,10399.5854492188,NA,9813.68017578125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-DEC-2020",2020-12-17 12:33:51,"2020-12-17","12H 33M 51S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,4.8,1.54,5.16,5.02,1.31,6.17,4.21,NA,6.47,NA,5.95,NA,7.31,NA,10.57,NA,9.74,NA,9.42,NA,5.04,NA,5.54,NA,6.81,NA,10.33,NA,61764.296875,65625.2421875,61612,104892.4765625,64756.171875,106875,8745.33984375,NA,10115.3203125,NA,10054.169921875,NA,9774.4501953125,NA,8667.9599609375,NA,8335.439453125,NA,9071.8798828125,NA,10011.9306640625,NA,10184.560546875,NA,10684.150390625,NA,10448.6904296875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-DEC-2020",2020-12-17 09:17:53,"2020-12-17","9H 17M 53S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,7.4,1.69,7.5,6.88,1.35,7.78,5.14,5.86,7.45,7.76,8.67,9.27,10,10.56,13.54,13.55,13.33,12.61,10.99,10.53,9.17,10.11,9.92,10.47,11.57,11.05,15.33,15.62,57452.0859375,65628.8046875,57241,97390.796875,64605.431640625,99100.5,9495.8505859375,9434,9684.67529296875,9513,8012.87475585938,8052.5,9064.25,9026,7543.50024414062,7566,7637.66015625,7663.5,9733.25537109375,8866,10016.4995117188,10039,9023.2998046875,9038.5,10109.1245117188,10187,10180.9497070312,10472.5,NA,NA,NA,NA,NA,NA,NA,NA
"16-DEC-2020",2020-12-16 12:14:01,"2020-12-16","12H 14M 1S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,9.61,1.99,9.27,9.56,1.98,9.53,6.13,NA,8.44,NA,12.03,NA,13.71,NA,16.5,NA,15.39,NA,12.61,NA,13.29,NA,13.99,NA,15.24,NA,20.24,NA,58996.078125,65203.64453125,59062,93372.9296875,60833.76171875,100371,9011.9404296875,NA,10000.080078125,NA,8904.419921875,NA,8467.830078125,NA,8065.1396484375,NA,7889.69970703125,NA,8732.2197265625,NA,9501.3603515625,NA,9519.0498046875,NA,9594.6904296875,NA,8658.33984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-DEC-2020",2020-12-14 09:38:01,"2020-12-14","9H 38M 1S","Unknown","FACSAriaII","1","Administrator",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,8.95,1.95,8.81,7.62,1.51,8.42,5.36,NA,8.15,NA,9.64,NA,10.99,NA,13.15,NA,12.91,NA,10.88,NA,11.14,NA,11.96,NA,13.61,NA,17.77,NA,60814.2578125,66243.2265625,60081,101722.953125,65638.546875,101709,9374.8603515625,NA,11192.0400390625,NA,9724.6796875,NA,9443.0703125,NA,8467.01953125,NA,8258.939453125,NA,9143.2802734375,NA,10075.98046875,NA,10193.7099609375,NA,10724.41015625,NA,10718.919921875,NA,-61.18,0,27.51,-25.13,0.86,0.63,1.02,0.61
"11-DEC-2020",2020-12-11 08:41:42,"2020-12-11","8H 41M 42S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,6.97,1.76,6.92,7.7,1.34,8.22,5.29,NA,8.05,NA,8.9,NA,10.15,NA,13.95,NA,13.3,NA,11.1,NA,10.23,NA,10.79,NA,12.12,NA,15.94,NA,61995.95703125,66762.4453125,60816,103242.5078125,65897.8828125,102914,8918.2001953125,NA,8251.7001953125,NA,10023.9296875,NA,9026.009765625,NA,7958.0400390625,NA,7798.919921875,NA,8406.83984375,NA,10321.2001953125,NA,10334.6201171875,NA,10296.1904296875,NA,8072.13037109375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-DEC-2020",2020-12-10 10:47:14,"2020-12-10","10H 47M 14S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,4.87,1.73,5.1,5.29,1.4,6.43,4.38,NA,6.57,NA,6.48,NA,7.56,NA,11.17,NA,10.58,NA,9.97,NA,5.06,NA,5.56,NA,6.88,NA,10.6,NA,62012.3359375,65048.1875,62271,103958.1875,64113.01953125,106907,9309.5,NA,10612.400390625,NA,10003.1396484375,NA,9671.1298828125,NA,8462.939453125,NA,8187.5400390625,NA,8842.3798828125,NA,10325.470703125,NA,10560.9306640625,NA,11004.400390625,NA,10695.1298828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-DEC-2020",2020-12-10 08:42:10,"2020-12-10","8H 42M 10S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,6.26,1.62,6.23,6.65,1.34,7.46,5.04,5.75,7.91,8.15,8.56,9.28,10.13,10.59,13.86,13.96,13.18,12.77,10.66,10.43,9.22,10.21,9.97,10.49,11.51,10.91,15.33,15.9,58354.021484375,65251.978515625,58495.5,97391.4453125,64531.287109375,99158.5,9499.9453125,9508,9540.8955078125,9441,7985.57470703125,8027,8975.19921875,8982.5,7303.28540039062,7395.5,7452.55029296875,7521,9676.0107421875,8887.5,10229.69921875,10348.5,9188.07470703125,9290,10185.8247070312,10307.5,9838.724609375,10250,NA,NA,NA,NA,NA,NA,NA,NA
"09-DEC-2020",2020-12-09 11:23:23,"2020-12-09","11H 23M 23S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,8.09,1.76,7.99,7.84,1.3,8.2,5.24,NA,7.86,NA,9.61,NA,11.12,NA,14.15,NA,13.34,NA,11.46,NA,10.16,NA,10.76,NA,12.44,NA,16.38,NA,61668.357421875,66940.44921875,60261,102435.1640625,66216.265625,101548.5,9431.18994140625,NA,11184.7299804688,NA,9771.9296875,NA,9550.7998046875,NA,8088.08984375,NA,7905.51000976562,NA,9093.2998046875,NA,10343.16015625,NA,10438.0151367188,NA,11012.6352539062,NA,10898.8701171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-DEC-2020",2020-12-04 08:50:36,"2020-12-04","8H 50M 36S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,6.65,1.66,6.48,7.26,1.26,7.73,5.16,5.95,7.98,8.27,8.73,9.15,10.38,10.54,14.57,14.59,13.82,13.71,11.76,10.89,9.72,10.28,10.11,10.45,11.55,10.85,15.02,15.45,58293.67578125,66044.1640625,57694.5,97849.046875,65412.759765625,98255,10635.169921875,10484,10355.80078125,10124,8089.24951171875,8059.5,8928.3994140625,8814.5,7221.96533203125,7226,7392.09545898438,7361.5,9642.30517578125,8727,10233.9248046875,10148,9169.224609375,9091.5,10175.099609375,10100.5,9514.69970703125,9764,NA,NA,NA,NA,NA,NA,NA,NA
"03-DEC-2020",2020-12-03 09:44:01,"2020-12-03","9H 44M 1S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,6.1,1.72,5.94,5.67,1.31,6.69,4.47,NA,6.65,NA,7.4,NA,8.69,NA,12.65,NA,12.02,NA,10.28,NA,7.31,NA,7.97,NA,9.2,NA,13.31,NA,61959.296875,66264.671875,61195,104397.9296875,65446.53515625,104993,9404.9599609375,NA,11239.33984375,NA,9865.169921875,NA,9703.8896484375,NA,8393.580078125,NA,8165.099609375,NA,9034.1396484375,NA,10216.2802734375,NA,10343.7705078125,NA,10921.4404296875,NA,10934.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-DEC-2020",2020-12-02 11:59:16,"2020-12-02","11H 59M 16S","Unknown","FACSAriaII","1","Administrator",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,6.17,1.62,6.29,6.93,1.32,7.63,5.05,NA,7.18,NA,8.59,NA,9.8,NA,13.67,NA,13.05,NA,10.97,NA,9.16,NA,9.59,NA,11,NA,14.95,NA,62633.21875,66948.734375,61135,105344.1875,66118.75,104770,9324.1201171875,NA,11590.2197265625,NA,10030.8603515625,NA,9824.849609375,NA,8252.8203125,NA,8111.0400390625,NA,9330.9599609375,NA,9464.759765625,NA,9697.169921875,NA,10213.23046875,NA,10495.0498046875,NA,-61.18,0,27.51,-25.13,0.86,0.63,1.02,0.61
"01-DEC-2020",2020-12-01 11:22:39,"2020-12-01","11H 22M 39S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,3.49,1.55,3.83,4.78,1.3,5.98,3.99,NA,5.38,NA,5.29,NA,6.4,NA,9.09,NA,8.13,NA,8.79,NA,4.06,NA,4.49,NA,5.72,NA,9.28,NA,61968.65625,65729.828125,61790,104702.21875,64830.484375,106665,8883.7998046875,NA,10672.6005859375,NA,9942.0302734375,NA,9834.9296875,NA,9099.419921875,NA,8812.7998046875,NA,9406.439453125,NA,9219.5400390625,NA,9632.509765625,NA,10109.5302734375,NA,10715.259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-DEC-2020",2020-12-01 09:59:07,"2020-12-01","9H 59M 7S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,4.11,1.5,4.27,4.96,1.19,5.83,4.09,4.99,5.96,6.38,6.15,6.9,7.22,7.88,9.9,10.34,8.85,8.78,8.94,8.74,5.36,6.58,5.68,6.76,7.31,7.59,10.73,11.27,58989.869140625,64883.666015625,59525,100322.9453125,64087.96875,103048,9791.6005859375,9790.5,9966.3203125,9869,8224.12451171875,8373.5,9324.57470703125,9409,8364.1904296875,8448,8492.5908203125,8549,10213.150390625,9335,9304.099609375,9317,8628.4248046875,8636,9457.82470703125,9444.5,10090.599609375,10495,NA,NA,NA,NA,NA,NA,NA,NA
"30-NOV-2020",2020-11-30 09:53:03,"2020-11-30","9H 53M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,525,NA,435,NA,590,NA,650,NA,573,NA,462,NA,524,NA,386,NA,450,NA,434,NA,490,NA,5.59,1.7,5.83,5.53,1.42,6.63,4.43,NA,6.4,NA,6.42,NA,7.39,NA,10.26,NA,9.59,NA,9.02,NA,5.71,NA,6.27,NA,7.94,NA,12.29,NA,61873.107421875,64875.412109375,62302,103201.55859375,64517.1015625,105571,8685.140625,NA,8772.43017578125,NA,9944.5498046875,NA,9317.7001953125,NA,9063.7197265625,NA,8831.16015625,NA,8979.56982421875,NA,9275.66015625,NA,9678.56494140625,NA,9748.10498046875,NA,9010.00537109375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-NOV-2020",2020-11-30 09:14:04,"2020-11-30","9H 14M 4S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,5.52,1.71,5.69,5.81,1.46,6.86,4.36,5.36,6.36,7.17,6.67,7.82,7.8,8.74,10.98,10.73,9.78,9.64,9.2,9.12,6.4,7.54,7.1,8.15,8.73,9.09,13.26,13.5,58722.974609375,65065.505859375,59017.5,97331,64172.83984375,99912,9555.91015625,9577.5,8436.6103515625,8367.5,8088.27465820312,8192,8824.724609375,8864,8331.5556640625,8389,8494.1953125,8544.5,9904.990234375,9018.5,9247.5498046875,9286.5,8559.849609375,8615.5,9110.07470703125,9141.5,8640.44921875,9035,NA,NA,NA,NA,NA,NA,NA,NA
"25-NOV-2020",2020-11-25 08:44:48,"2020-11-25","8H 44M 48S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,7,1.88,7.1,6.71,1.41,7.58,4.85,NA,7.25,NA,8.5,NA,9.73,NA,14.46,NA,13.39,NA,10.8,NA,8.96,NA,9.62,NA,11.3,NA,15.95,NA,63922.40234375,68146.96875,61188,106733.2421875,67588.625,103755,6784.26025390625,NA,7182.72021484375,NA,6447.349609375,NA,7211.74951171875,NA,3336.419921875,NA,3218.09985351562,NA,6089.39990234375,NA,5615.81982421875,NA,10023.9296875,NA,5329.7998046875,NA,3115.97998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-NOV-2020",2020-11-24 10:38:33,"2020-11-24","10H 38M 33S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,7.46,1.66,7.28,6.86,1.38,7.62,4.82,5.72,7,7.62,8.26,8.99,9.8,10.44,13.33,13.35,12.6,12.53,10.75,10.47,8.46,9.52,9.32,9.98,10.94,11.04,14.95,15.23,68653.6484375,75572.5234375,59467.5,114297.5390625,74203.7265625,101429.5,11289.810546875,9519,11215.9951171875,9392.5,9505.3203125,8316.5,10631.6396484375,9268.5,9474.96044921875,7921,9667.6806640625,8054.5,12078,9122,11367.9448242188,9258.5,10516.2299804688,8583,11384.955078125,9279,11828.4296875,10018,NA,NA,NA,NA,NA,NA,NA,NA
"23-NOV-2020",2020-11-23 10:40:31,"2020-11-23","10H 40M 31S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,5.01,1.73,5.3,5.43,1.41,6.55,4.33,NA,6.07,NA,6.21,NA,7.52,NA,10.19,NA,9.52,NA,9.14,NA,5.52,NA,5.87,NA,7.36,NA,11.19,NA,64311.6015625,67487.15234375,62302,107966.296875,67050.95703125,106110.5,7204.90502929688,NA,7359.76513671875,NA,6520.7998046875,NA,7341.74951171875,NA,3702.08984375,NA,3542.4599609375,NA,6305.1298828125,NA,5546.205078125,NA,10001.8798828125,NA,5266.48486328125,NA,3159.13500976562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-NOV-2020",2020-11-20 11:33:25,"2020-11-20","11H 33M 25S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,6.25,1.78,6.12,6.2,1.36,6.95,4.92,NA,6.74,NA,7.86,NA,8.85,NA,13.09,NA,12.68,NA,10.22,NA,8.23,NA,9.02,NA,10.32,NA,14.33,NA,63244.400390625,66981.10546875,61667,105357.1953125,66694.96484375,103808.5,6764.25,NA,6702.47998046875,NA,6374.5498046875,NA,7054.12475585938,NA,3299.18994140625,NA,3177.80993652344,NA,5961.89990234375,NA,5524.78491210938,NA,9878.71533203125,NA,5162.53491210938,NA,2919.419921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-NOV-2020",2020-11-19 09:16:16,"2020-11-19","9H 16M 16S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,6.35,1.93,6.64,5.78,1.56,6.94,4.5,NA,6.89,NA,7.38,NA,8.7,NA,13.12,NA,12.64,NA,10.15,NA,8.05,NA,8.89,NA,10.37,NA,14.27,NA,47364.6015625,50399.83984375,61330,105759.546875,66888.4296875,103975,6900.83984375,NA,7147.0498046875,NA,6388.849609375,NA,7145.44970703125,NA,3320.09985351562,NA,3193.61987304688,NA,5975.15966796875,NA,5498.009765625,NA,9831.150390625,NA,5214.509765625,NA,3036.60009765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-NOV-2020",2020-11-18 10:15:16,"2020-11-18","10H 15M 16S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,6,1.71,5.99,5.94,1.37,7.05,4.45,5.62,6.32,7.2,7.45,7.99,8.31,9.1,12.94,13.1,12.05,11.76,10.06,9.91,6.74,7.78,7.33,7.98,8.62,8.89,12.88,13.55,68186.25,75027.5546875,59431,114113.23828125,73845.88671875,101862.5,11860.3505859375,10017.5,11946.9296875,9982,9457.439453125,8339,10656.7197265625,9298.5,9498.060546875,7823.5,9721.140625,7953.5,11920.9208984375,8894,11293.830078125,9267.5,10493.5498046875,8607,11388.1948242188,9344.5,12042.6752929688,10211,NA,NA,NA,NA,NA,NA,NA,NA
"17-NOV-2020",2020-11-17 09:10:06,"2020-11-17","9H 10M 6S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,5.59,1.74,5.58,5.78,1.37,6.87,4.43,NA,6.29,NA,7.09,NA,8.08,NA,12.51,NA,11.16,NA,9.82,NA,7.23,NA,7.86,NA,9.37,NA,13.52,NA,63572.80078125,66978.8671875,62034.5,105422.1953125,66547.65234375,104318.5,7393.26025390625,NA,7512.88500976562,NA,6439.22485351562,NA,7152.599609375,NA,3457.80004882812,NA,3375.17993164062,NA,6131.2197265625,NA,5642.27978515625,NA,10079.6850585938,NA,5304.28491210938,NA,3071.88000488281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-NOV-2020",2020-11-16 10:04:13,"2020-11-16","10H 4M 13S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,4.68,1.68,4.84,5.62,1.37,6.85,4.38,NA,5.85,NA,6.1,NA,7.15,NA,9.9,NA,8.99,NA,9.78,NA,5.66,NA,6.22,NA,7.55,NA,11.51,NA,63584.80078125,66927.734375,62141,106099.5,66661.34375,105015,7389.7802734375,NA,7520.2802734375,NA,6482.44970703125,NA,7212.39990234375,NA,3756.65991210938,NA,3635.28002929688,NA,6340.31982421875,NA,5641.64990234375,NA,10136.0703125,NA,5335.4697265625,NA,3172.05004882812,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-NOV-2020",2020-11-11 09:51:45,"2020-11-11","9H 51M 45S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,4.96,1.48,5.22,5.71,1.25,6.52,4.75,5.55,7.25,7.69,7.37,8.54,9.32,10.13,10.18,10.67,9.28,9.24,9.5,9.27,9.58,10.93,10.2,11.2,11.5,11.81,14.95,15.86,53000.0234375,65273.673828125,53236,87466.12109375,65420.576171875,88037,9774.66015625,9914,10049.9404296875,10052.5,7431.27978515625,7427,8241.81982421875,8173.5,7942.4404296875,7973,8237.46044921875,8265.5,10879.4404296875,10000,8979.2548828125,9058,8232.43505859375,8324,9255.06005859375,9310.5,9701.77490234375,10036,NA,NA,NA,NA,NA,NA,NA,NA
"11-NOV-2020",2020-11-11 09:37:55,"2020-11-11","9H 37M 55S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,5.45,1.35,5.33,5.52,1.05,6.5,1334.34,24.14,Inf,39.54,7.27,8.02,9.07,9.79,-59.3,56.16,-18.53,84.72,-26.96,78.76,11.1,14.51,9.68,11.88,11.25,12.22,13.89,16.22,46145.08984375,56163.3203125,53884.5,76609.8359375,56828.501953125,88767,0.930000007152557,43,0,30,6423.1201171875,7314.5,7160.34033203125,8136.5,-85.5,66,-91.1999969482422,14,-87.7799987792969,32,402.670013427734,562,354.095016479492,499,507.860015869141,697.5,643.535003662109,850,NA,NA,NA,NA,NA,NA,NA,NA
"10-NOV-2020",2020-11-10 10:25:02,"2020-11-10","10H 25M 2S","Unknown","2.16.0","Unknown","",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,3.06,1.54,3.56,4.65,1.34,5.76,3.91,NA,5.37,NA,5.26,NA,6.34,NA,8.53,NA,7.45,NA,8.35,NA,5.98,NA,6.22,NA,7.61,NA,11.74,NA,64548,67771.609375,62387,108868.4921875,67598.5,106231,6992.18994140625,NA,7272.330078125,NA,6577.349609375,NA,7311.19970703125,NA,3809.69995117188,NA,3734.21997070312,NA,6630,NA,5717.25,NA,10224.26953125,NA,5414.85009765625,NA,3134.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-NOV-2020",2020-11-09 10:37:17,"2020-11-09","10H 37M 17S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,3.18,1.69,3.85,5.28,1.57,6.21,4.05,5.19,5.44,6.33,4.97,6.19,6.18,7.32,8.17,9.44,7.19,7.65,8.97,9.17,5.47,7,5.72,6.69,6.96,7.78,10.9,12.15,60264.259765625,65861.08984375,59927.5,100881.00390625,65395.76953125,101718,10141.650390625,10136,10256.0400390625,10120,8410.3798828125,8408.5,9543.2705078125,9463.5,9204.3603515625,8704,9545.2197265625,8976,11629.1396484375,9908,9541.8056640625,9409,8862.759765625,8720,9532.759765625,9397,10134.0849609375,10324,NA,NA,NA,NA,NA,NA,NA,NA
"06-NOV-2020",2020-11-06 09:51:18,"2020-11-06","9H 51M 18S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,530,530,430,430,580,580,650,650,570,570,462,462,530,530,386,386,443,443,430,430,486,486,3.89,1.64,4.2,5.2,1.38,6.26,4.46,5.37,5.72,6.7,6.3,7.13,7.52,8.46,10.43,11.05,9.68,9.48,9.75,9.6,7.47,8.11,8.02,8.68,9.11,9.61,13.4,13.89,60888.28125,66538.06640625,59897,100976.046875,65872.484375,101092,11006.5498046875,10987.5,11296.7099609375,11257,8470.4404296875,8351.5,9561.75,9373.5,8752.919921875,8201,9116.009765625,8496,11328.1796875,9564,9797.0751953125,9547,8968.6201171875,8738.5,9926.38525390625,9693,10467.0751953125,10580,NA,NA,NA,NA,NA,NA,NA,NA
