"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A-% rCV","FSC-H-% rCV","FSC-W-% rCV","SSC-A-% rCV","SSC-H-% rCV","SSC-W-% rCV","R660-A-% rCV","R660-H-% rCV","R780-A-% rCV","R780-H-% rCV","B530-A-% rCV","B530-H-% rCV","B695-A-% rCV","B695-H-% rCV","V450-A-% rCV","V450-H-% rCV","V530-A-% rCV","V530-H-% rCV","V710-A-% rCV","V710-H-% rCV","Y590-A-% rCV","Y590-H-% rCV","Y610-A-% rCV","Y610-H-% rCV","Y670-A-% rCV","Y670-H-% rCV","Y780-A-% rCV","Y780-H-% rCV","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"26-OCT-2021",2021-10-26 09:07:38,"2021-10-26","9H 7M 38S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,3.77,1.73,4.17,5.09,1.48,6.08,4.21,5.5,6.54,7.17,4.62,5.66,5.96,7.05,5.64,7.08,4.89,6,7.58,8.28,3.87,4.96,3.69,4.63,4.4,5.27,8.26,10.11,38748.94921875,64195.27734375,39618,82911.0390625,64479.65625,84845,9601.3203125,9821,6364.919921875,6448,8451.7197265625,8544,7275.3203125,7322,10095.4501953125,9675,10532.7900390625,10063,8896.650390625,7914,9175.919921875,9573,9305.1201171875,9648,8342.240234375,8546,6215.2001953125,6465,NA,NA,NA,NA,NA,NA,NA,NA
"22-OCT-2021",2021-10-22 10:38:58,"2021-10-22","10H 38M 58S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,4.13,1.65,4.59,5.41,1.37,6.33,4.11,5.13,5.92,6.55,4.4,5.43,5.71,6.69,5.57,6.58,4.56,5.47,7.74,8.14,3.85,4.97,3.64,4.32,3.92,4.6,6.99,8.97,39405.15234375,63572.08984375,40708,82113.3984375,63587.4765625,85233,9526.919921875,9833,7360.02001953125,7533,8355.16015625,8542,7518.76025390625,7668,10185.3603515625,9864,10501.7099609375,10165,9350.6396484375,8356,8990.2802734375,9517,9026.3203125,9496,8399.3603515625,8772,7182.16015625,7524,NA,NA,NA,NA,NA,NA,NA,NA
"20-OCT-2021",2021-10-20 08:31:35,"2021-10-20","8H 31M 35S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,5.11,1.5,5.35,5.22,1.25,5.97,4.37,5.25,6.4,6.66,5.3,6.21,6.57,7.44,6.55,7.44,6.04,6.67,7.67,8,3.94,5.11,3.97,4.73,4.85,5.54,8.49,9.96,39317.6015625,64437.5390625,39938,82982.4375,64695.796875,84447,9629.2197265625,9830,7601.81982421875,7684,8499.3203125,8546,7591.52001953125,7608,10074.3603515625,9725,10466.1904296875,10076,9468.2998046875,8506,9195.6396484375,9545,9132.400390625,9471,8650.9599609375,8878,7448.0400390625,7663,NA,NA,NA,NA,NA,NA,NA,NA
"18-OCT-2021",2021-10-18 12:37:21,"2021-10-18","12H 37M 21S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,4.37,1.55,4.7,5.29,1.39,6.2,3.99,5.25,5.17,6,4.19,5,5.56,6.46,5.48,6.58,4.77,5.48,7.13,8.13,4.17,4.96,3.85,4.39,3.75,4.5,5.79,7.33,38483.751953125,63229.51953125,39949.5,81616.3203125,63550.060546875,84616.5,9736.634765625,10049,7707.83984375,7879,8362.2998046875,8577.5,7558.2001953125,7709,10083.7954101562,9832.5,10365.7348632812,10081.5,9202.455078125,8321,8875.02001953125,9541,8880.7998046875,9527,8280.3603515625,8828,7259.67993164062,7927.5,NA,NA,NA,NA,NA,NA,NA,NA
"15-OCT-2021",2021-10-15 09:27:51,"2021-10-15","9H 27M 51S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,3,1.58,3.27,5.3,1.33,5.98,3.81,5.2,5.78,6.88,3.96,4.64,5.24,6.45,5.63,6.92,4.74,5.46,7.26,7.94,3.56,4.61,3.38,4.12,3.54,4.57,6.97,8.7,39034.55078125,63617.8046875,40320,82726.7578125,63569.91796875,85716,9181.8896484375,9472,5578.14013671875,5709,8507.48046875,8715,7112.1201171875,7242,9997.7705078125,9683,10370.73046875,9995,8610.2705078125,7747,9051.48046875,9559,9069.16015625,9532,7982.52001953125,8313,5627,5946,NA,NA,NA,NA,NA,NA,NA,NA
"13-OCT-2021",2021-10-13 08:31:56,"2021-10-13","8H 31M 56S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,3.3,1.61,3.75,5.25,1.43,6.22,3.78,4.94,5.45,6.24,4.34,5.24,5.56,6.52,5.73,6.99,5.02,5.81,7.64,8.2,3.28,4.64,3.25,4.17,4.33,4.94,8.17,9.61,40426.8515625,64175.7734375,41335,84665.44140625,64257.673828125,86906.5,9709.6650390625,9994,7266.08984375,7386,8625.7998046875,8737,7650,7711,10105.4404296875,9902,10490.6103515625,10265,9454.98046875,8610,9321.4404296875,9711,9269.419921875,9646,8755.33984375,8982,7197.80029296875,7450,NA,NA,NA,NA,NA,NA,NA,NA
"07-OCT-2021",2021-10-07 09:41:51,"2021-10-07","9H 41M 51S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,2.67,1.42,2.83,4.92,1.25,5.54,3.49,4.82,4.48,5.43,3.75,4.4,4.9,5.7,7.15,8.68,6.62,7.76,7.67,8.4,3.23,4.17,2.8,3.44,2.99,3.85,5.57,7.1,39875.19921875,63237.40625,41399,84977.5625,63217.6953125,88409,9673.8603515625,10023,7294.919921875,7488,8597.919921875,8831,7783.9599609375,7965,9807.9599609375,9683,10120.98046875,9992,9227.4296875,8467,8965.7998046875,9531,8990.9599609375,9520,8485.0400390625,8854,7080.16015625,7494,NA,NA,NA,NA,NA,NA,NA,NA
"06-OCT-2021",2021-10-06 09:23:54,"2021-10-06","9H 23M 54S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,2.62,1.46,2.91,5.19,1.24,5.8,3.64,4.96,4.62,5.77,4.42,5.08,5.27,6.31,5.4,6.57,4.43,5.59,6.98,7.64,3.11,4.23,2.82,3.46,3.13,4.05,5.98,7.59,39843.75,63399.609375,41278,84381.203125,63547.03515625,87267,9760.349609375,10081,7485.56982421875,7684,8503.400390625,8724,7727.52001953125,7852,10087.6796875,9835,10442.8798828125,10164,9435,8523,9098.400390625,9645,9059.6396484375,9601,8561.8798828125,8961,7363.0400390625,7775,NA,NA,NA,NA,NA,NA,NA,NA
"04-OCT-2021",2021-10-04 12:29:11,"2021-10-04","12H 29M 11S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,2.88,1.63,3.5,6.18,1.43,6.34,3.86,5.22,4.71,6.22,3.98,4.62,4.71,5.55,6.17,7.57,5.62,6.6,7.69,8.56,5.37,5.91,4.68,5.26,3.51,4.72,4.23,6.1,39985.69921875,62059.6484375,42319,85584.8046875,63042.60546875,89154,8963.33984375,9285,6971.2802734375,7149,8542.83984375,8831,7793.47998046875,8018,9876.7802734375,9543,10168.7099609375,9798,9005.4296875,8069,8714.2001953125,9224,8759.759765625,9237,8185.83984375,8573,7100.56005859375,7562,NA,NA,NA,NA,NA,NA,NA,NA
"30-SEP-2021",2021-09-30 08:39:49,"2021-09-30","8H 39M 49S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.79,1.68,4.08,5.63,1.41,6.51,4.16,NA,6.03,NA,4.8,NA,6.07,NA,5.69,NA,4.89,NA,7.54,NA,3.49,NA,3.33,NA,4.31,NA,8.67,NA,42399.044921875,64106.580078125,43385,88399.34765625,63856.16015625,91289.5,8950.5595703125,NA,6077.81982421875,NA,8676.849609375,NA,7624.17456054688,NA,10662.5,NA,10483.5,NA,9412.5,NA,9682.3994140625,NA,9625.19921875,NA,8672.62451171875,NA,6071.32470703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-SEP-2021",2021-09-29 07:49:30,"2021-09-29","7H 49M 30S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,5.15,1.69,5.6,5.44,1.43,6.28,4.4,NA,6.79,NA,5.33,NA,6.94,NA,5.96,NA,4.84,NA,7.45,NA,4.93,NA,4.99,NA,6.39,NA,10.98,NA,42775.2890625,65675.8671875,42696,90301.8984375,65424.97265625,90940,10166.8203125,NA,7084.41015625,NA,8725.599609375,NA,7640.74951171875,NA,10742,NA,10688,NA,9449,NA,10099.69921875,NA,10045.099609375,NA,9064.25,NA,6311.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-SEP-2021",2021-09-28 10:29:43,"2021-09-28","10H 29M 43S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,2.68,1.59,3.02,5.59,1.37,6.1,3.82,5.15,4.67,5.84,3.76,4.58,4.74,5.72,5.56,7.14,4.91,5.74,7.61,8.11,4.11,5.12,3.57,4.19,3.17,4.2,4.83,6.5,39852.25,63126.22265625,41432,84540.3203125,63035.34765625,88191,9021,9360,6818.76025390625,7002,8502.7197265625,8777,7636.39990234375,7829,10033.2900390625,9722,10418.4599609375,10050,8993.2197265625,8047,9020.8798828125,9558,9086.83984375,9618,8383.0400390625,8796,7134.56005859375,7569,NA,NA,NA,NA,NA,NA,NA,NA
"28-SEP-2021",2021-09-28 09:29:28,"2021-09-28","9H 29M 28S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.11,1.56,3.51,5.4,1.36,6.08,3.75,NA,5.06,NA,3.8,NA,4.91,NA,5.35,NA,4.5,NA,7.34,NA,3.74,NA,3.54,NA,3.62,NA,6.59,NA,41835.69140625,63970.34765625,42899,88297.9453125,63873.7578125,90943,9571.740234375,NA,7643.81982421875,NA,8569.599609375,NA,7779.849609375,NA,10508,NA,10336,NA,9246,NA,9636.8994140625,NA,9683.0498046875,NA,8908.8994140625,NA,7424.94970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-SEP-2021",2021-09-24 08:30:23,"2021-09-24","8H 30M 23S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.38,1.51,3.64,5.11,1.3,5.99,4.09,NA,5.48,NA,4.44,NA,5.4,NA,5.18,NA,4.43,NA,7.31,NA,3.7,NA,3.61,NA,4.16,NA,7.71,NA,42482.87890625,64180.96484375,43414,89322.34375,64084.8046875,91926,8981.8798828125,NA,7111.3798828125,NA,8646.94921875,NA,7811.69970703125,NA,10325,NA,10263,NA,9454,NA,9770.7998046875,NA,9779.25,NA,9094.1494140625,NA,7313.7998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2021",2021-09-23 11:24:17,"2021-09-23","11H 24M 17S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.03,1.64,3.26,5.75,1.58,6.24,3.85,NA,4.73,NA,3.85,NA,4.76,NA,5.98,NA,5.5,NA,7.63,NA,4.17,NA,3.84,NA,3.68,NA,5.51,NA,41945.4453125,63338.705078125,43470,87150.37109375,63438.5078125,90359,8978.400390625,NA,7143.56982421875,NA,8321.2998046875,NA,7657.32470703125,NA,9858.5,NA,9676.5,NA,8864.5,NA,9382.75,NA,9459.44921875,NA,8697.6494140625,NA,7226.69970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2021",2021-09-20 12:38:05,"2021-09-20","12H 38M 5S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.96,1.57,3.18,6.49,1.46,6.66,3.86,NA,4.8,NA,3.81,NA,4.59,NA,6.16,NA,5.75,NA,7.87,NA,4.55,NA,4.17,NA,3.9,NA,5.53,NA,42643.26171875,63014.453125,44393,86789.9453125,62920.453125,90499,8981.8798828125,NA,7148.7900390625,NA,8214.69921875,NA,7556.24951171875,NA,9670,NA,9493,NA,8539,NA,8982.349609375,NA,9063.599609375,NA,8268,NA,6899.099609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2021",2021-09-17 09:28:26,"2021-09-17","9H 28M 26S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.49,1.61,3.98,5.92,1.57,6.7,4.59,NA,7.47,NA,4.67,NA,5.43,NA,6.22,NA,5.27,NA,7.52,NA,4.32,NA,4.09,NA,3.53,NA,8.1,NA,42125.669921875,62739.95703125,44153.5,87810.4453125,62837.462890625,92174.5,9533.4599609375,NA,5827.26000976562,NA,8677.49951171875,NA,7380.74975585938,NA,10424.5,NA,10337,NA,8805.5,NA,9659,NA,9760.07470703125,NA,8342.74951171875,NA,5530.19970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15-SEP-2021",2021-09-15 10:57:22,"2021-09-15","10H 57M 22S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,4.67,1.73,5.09,5.09,1.53,6,4.01,NA,6.35,NA,4.66,NA,6.36,NA,5.17,NA,4.48,NA,7.51,NA,4.77,NA,4.48,NA,6.13,NA,10.34,NA,43546.41015625,65369.8671875,43586,89577.1484375,65345.72265625,90492,9423.83984375,NA,6597.2099609375,NA,8835.44921875,NA,7717.44970703125,NA,10659,NA,10627,NA,9510,NA,10047.0498046875,NA,10047.0498046875,NA,9005.75,NA,6349.19970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-SEP-2021",2021-09-14 11:19:03,"2021-09-14","11H 19M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.95,1.78,4.19,5.84,1.52,6.77,4.53,NA,5.62,NA,4.61,NA,6.11,NA,5.64,NA,4.8,NA,7.51,NA,5.24,NA,4.89,NA,5.73,NA,10.01,NA,45560.8515625,68452.328125,43625,92633.53125,66894.4921875,91351,9839.7001953125,NA,7757.099609375,NA,9148.1806640625,NA,8102.31005859375,NA,10592.8798828125,NA,10553.490234375,NA,9591.9697265625,NA,10174.16015625,NA,10146.9599609375,NA,9380.6005859375,NA,7399.76025390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-SEP-2021",2021-09-08 08:38:01,"2021-09-08","8H 38M 1S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.86,1.61,4.24,5.53,1.42,6.36,4.14,NA,5.68,NA,4.62,NA,5.83,NA,5.52,NA,4.7,NA,7.51,NA,4.49,NA,4.4,NA,5.32,NA,9.22,NA,46233.203125,68613.76171875,44197,93113.58984375,67212.79296875,91344,9639,NA,7901.099609375,NA,9095.919921875,NA,8266.4599609375,NA,10617.625,NA,10543.3896484375,NA,9735.89501953125,NA,10250.3203125,NA,10261.5400390625,NA,9525.10009765625,NA,7705.76000976562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-SEP-2021",2021-09-07 11:29:08,"2021-09-07","11H 29M 8S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.04,1.62,3.38,5.95,1.49,6.59,3.85,NA,4.87,NA,3.72,NA,4.74,NA,6.05,NA,5.6,NA,7.75,NA,4.44,NA,4.19,NA,4.21,NA,5.91,NA,44928.453125,66351.59375,44444,90782.9921875,64982.40234375,91903,9700.2001953125,NA,7723.7998046875,NA,8836.6298828125,NA,8073.5,NA,10192.919921875,NA,10006.0703125,NA,8999.099609375,NA,9703.6005859375,NA,9818.5205078125,NA,8916.83984375,NA,7331.080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-SEP-2021",2021-09-03 12:31:04,"2021-09-03","12H 31M 4S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.95,1.46,3.29,4.98,1.3,5.77,3.66,NA,4.73,NA,3.76,NA,4.86,NA,5.36,NA,4.54,NA,7.23,NA,3.97,NA,3.79,NA,3.91,NA,6.96,NA,44871.076171875,66930.87890625,44042,90548.15625,65637.359375,90779.5,9702.8994140625,NA,7638.2998046875,NA,8918.705078125,NA,8125.42529296875,NA,10516.625,NA,10367.6494140625,NA,9384.919921875,NA,9884.48046875,NA,10007.560546875,NA,9116.419921875,NA,7455.52001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-SEP-2021",2021-09-02 11:37:14,"2021-09-02","11H 37M 14S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.91,1.57,3.69,4.78,1.43,5.78,3.94,NA,5.14,NA,4,NA,5.09,NA,5.25,NA,4.48,NA,6.87,NA,3.81,NA,3.55,NA,3.99,NA,7.15,NA,45004.953125,67082.5859375,44030.5,90401.42578125,65742.16796875,90542.5,9409.0498046875,NA,7537.94995117188,NA,8908.6552734375,NA,8155.5751953125,NA,10331.794921875,NA,10211.6049804688,NA,9311.189453125,NA,10010.9599609375,NA,10104.1201171875,NA,9298.3203125,NA,7660.8798828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-AUG-2021",2021-08-31 08:24:00,"2021-08-31","8H 24M 0S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.87,1.56,3.35,4.92,1.46,5.62,3.91,NA,4.8,NA,3.73,NA,4.79,NA,5.16,NA,4.39,NA,6.98,NA,3.88,NA,3.68,NA,3.75,NA,6.24,NA,45632.25,67281.2734375,44535,91512.625,66035.0234375,91154,9072.8994140625,NA,7175.69970703125,NA,8992.740234375,NA,8129.1103515625,NA,10213.1201171875,NA,10133.330078125,NA,9231.400390625,NA,10085.759765625,NA,10152.400390625,NA,9319.400390625,NA,7451.43994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-AUG-2021",2021-08-30 09:37:46,"2021-08-30","9H 37M 46S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.59,1.67,3.97,5.61,1.59,6.52,4.01,NA,5.04,NA,3.81,NA,4.99,NA,5.59,NA,4.89,NA,7.44,NA,4.15,NA,3.9,NA,4.25,NA,7.42,NA,45018.9765625,67226.61328125,43944.5,90525.375,65833.94140625,90585.5,9195.2998046875,NA,7457.84985351562,NA,8931.1005859375,NA,8102.97998046875,NA,10199.990234375,NA,10111.615234375,NA,9249.0751953125,NA,10126.900390625,NA,10243.5205078125,NA,9374.48046875,NA,7878.82006835938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-AUG-2021",2021-08-26 13:21:31,"2021-08-26","13H 21M 31S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.35,1.72,3.65,6.81,1.58,6.69,4.19,NA,4.99,NA,3.85,NA,4.72,NA,6.08,NA,5.36,NA,7.65,NA,5.58,NA,4.72,NA,4.25,NA,5.61,NA,46818.8515625,66967.828125,45799,93331.671875,65257.109375,93735,8943.2998046875,NA,6529.5,NA,9180.33984375,NA,8222.91015625,NA,10090.91015625,NA,9915.169921875,NA,8922.33984375,NA,9646.48046875,NA,9763.4404296875,NA,8641.4404296875,NA,6502.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-AUG-2021",2021-08-26 08:38:12,"2021-08-26","8H 38M 12S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,3.42,1.54,4,5.11,1.35,5.89,3.86,4.93,5.11,6,4.23,5.11,5.31,6.54,5.5,6.84,4.62,5.5,7.54,7.88,3.99,5.01,3.67,4.37,4.13,4.88,7.52,9.16,43038.4765625,64585.29296875,43784,87190.28125,64306.07421875,89380,10272.3149414062,10543,7763.64013671875,7910,8988.919921875,9097,7990.68017578125,8023,10067.1450195312,9778.5,10617.150390625,10284.5,9592.6201171875,8551,9610.10009765625,10027,9609.080078125,10049,9097.0400390625,9349,7376.98022460938,7736,NA,NA,NA,NA,NA,NA,NA,NA
"25-AUG-2021",2021-08-25 08:35:11,"2021-08-25","8H 35M 11S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,536,536,424,424,591,591,651,651,557,557,454,454,514,514,384,384,447,447,427,427,476,476,3.13,1.4,3.32,4.73,1.27,5.42,3.74,5.14,4.87,5.8,3.99,4.81,5,6.13,5.35,6.64,4.39,5.12,7.25,7.71,3.71,4.52,3.6,4.16,3.91,4.73,7.49,8.85,42456.65234375,64254.75,43345,87796.84375,64257.01171875,89918,9780.810546875,10064,7693.89013671875,7841,8910.0400390625,9030,8000.8798828125,8080,9936.7197265625,9706,10469.5205078125,10195,9448.3203125,8540,9530.2001953125,9969,9608.400390625,10025,9175.240234375,9397,7889.35986328125,8257,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2021",2021-08-23 09:31:03,"2021-08-23","9H 31M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.91,1.56,3.38,5.13,1.46,5.71,3.88,NA,4.89,NA,3.91,NA,5.02,NA,5.65,NA,4.98,NA,7.17,NA,3.95,NA,3.71,NA,3.87,NA,6.56,NA,46326.703125,67252.046875,45218,92388.984375,65852.6015625,92310,9927,NA,7911,NA,8951.8701171875,NA,8213.5302734375,NA,10173.7294921875,NA,10037.3798828125,NA,9168.7802734375,NA,9989.2001953125,NA,10099.3603515625,NA,9246.6396484375,NA,7667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-AUG-2021",2021-08-20 10:57:20,"2021-08-20","10H 57M 20S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.78,1.66,3.1,6.45,1.54,6.72,3.86,NA,4.68,NA,3.67,NA,4.51,NA,5.93,NA,5.52,NA,7.57,NA,4.43,NA,3.79,NA,3.72,NA,5.21,NA,46633.55078125,66960.59375,45714,95001.3125,65504.36328125,95342,9921.599609375,NA,7691.39990234375,NA,9212.5,NA,8365.6201171875,NA,10180.7998046875,NA,10016.169921875,NA,9060.7099609375,NA,9947.7197265625,NA,10051.080078125,NA,9084.1201171875,NA,7404.52001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-AUG-2021",2021-08-18 10:37:06,"2021-08-18","10H 37M 6S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.77,1.57,2.96,5.93,1.48,6.24,3.57,NA,4.49,NA,3.72,NA,4.52,NA,6.02,NA,5.23,NA,7.53,NA,4.19,NA,3.79,NA,3.69,NA,5.67,NA,47036.453125,67124.46875,45954,93789.953125,65578.734375,93962,9827.099609375,NA,7761.599609375,NA,9143.490234375,NA,8378.3505859375,NA,10180.7998046875,NA,9985.8701171875,NA,9084.9501953125,NA,9889.919921875,NA,9997.3603515625,NA,9126.2802734375,NA,7456.2001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-AUG-2021",2021-08-17 08:37:26,"2021-08-17","8H 37M 26S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,3.34,1.61,3.68,5.56,1.46,6.28,3.92,NA,5.14,NA,4.35,NA,5.35,NA,5.29,NA,4.46,NA,7.1,NA,4.29,NA,4.24,NA,4.84,NA,8.61,NA,47665.453125,67957.703125,46047,94512.2109375,66545.7265625,93618,9389.7001953125,NA,7587,NA,9271.4599609375,NA,8460.08984375,NA,10394.919921875,NA,10299.9794921875,NA,9555.6103515625,NA,10309.48046875,NA,10372.0400390625,NA,9692.7197265625,NA,7981.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-AUG-2021",2021-08-16 10:23:11,"2021-08-16","10H 23M 11S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,533,NA,423,NA,589,NA,649,NA,561,NA,454,NA,517,NA,385,NA,448,NA,427,NA,473,NA,2.91,1.55,3.09,5.7,1.46,6.36,3.84,NA,4.58,NA,3.69,NA,4.48,NA,5.85,NA,5.14,NA,7.55,NA,4.15,NA,3.66,NA,3.63,NA,5.94,NA,44752.501953125,65034.7734375,45129.5,89609.15234375,63930.61328125,92190.5,9336.14990234375,NA,7356.14965820312,NA,8803.7998046875,NA,8170.31518554688,NA,10118.6845703125,NA,9937.89501953125,NA,9274.3251953125,NA,9960.6396484375,NA,10190.48046875,NA,9311.240234375,NA,7746.90014648438,NA,NA,NA,NA,NA,NA,NA,NA,NA
