"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"31-OCT-2023",2023-10-31 12:58:52,"2023-10-31","12H 58M 52S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42180.388671875,NA,NA,62158.041015625,NA,NA,5205.2001953125,NA,4233.68017578125,NA,7702.240234375,NA,6459.60009765625,NA,5973.48486328125,NA,5662.4248046875,NA,5618.134765625,NA,6059.57006835938,NA,6136.76025390625,NA,5686.330078125,NA,5646.9599609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-OCT-2023",2023-10-31 09:14:21,"2023-10-31","9H 14M 21S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,46117.751953125,73509.09765625,41800,97689.24609375,67672.45703125,90828.5,11938.4702148438,11135,12588.4799804688,11622,11133.5942382812,10907.5,10975.76953125,10900.5,13928.5654296875,12867.5,14053.9155273438,13267.5,13398.8256835938,11732.5,14436.4907226562,13826,15087.0600585938,14665,15370.4702148438,14568.5,17161.044921875,16575,NA,NA,NA,NA,NA,NA,NA,NA
"30-OCT-2023",2023-10-30 10:04:27,"2023-10-30","10H 4M 27S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41412.41796875,NA,NA,77103.0390625,NA,NA,6035.919921875,NA,5390,NA,8604.400390625,NA,7264.31982421875,NA,7055.5,NA,6740.31982421875,NA,6751.64990234375,NA,7358.16015625,NA,7383.580078125,NA,6878.89990234375,NA,7148.60009765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-OCT-2023",2023-10-27 11:30:32,"2023-10-27","11H 30M 32S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,40872.83984375,NA,NA,76246.2421875,NA,NA,5880.16015625,NA,4216.080078125,NA,8583.1201171875,NA,6875.68017578125,NA,7374.7998046875,NA,7026.65966796875,NA,6576.5498046875,NA,7348.85986328125,NA,7328.39990234375,NA,6565.18017578125,NA,5640.14013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-OCT-2023",2023-10-26 09:40:11,"2023-10-26","9H 40M 11S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,44064.08984375,NA,NA,77715.6796875,NA,NA,5343.35986328125,NA,3966.15991210938,NA,8733.759765625,NA,7074.47998046875,NA,7081.25,NA,6753.7099609375,NA,6360.25,NA,7116.35986328125,NA,7072.9599609375,NA,6371.1201171875,NA,5567.60009765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25-OCT-2023",2023-10-25 13:21:48,"2023-10-25","13H 21M 48S","Unknown","2.16.0","Unknown","Unknown",280,280,280,330,330,330,536,NA,445,NA,590,NA,656,NA,577,NA,468,NA,535,NA,384,NA,450,NA,434,NA,501,NA,71480.3046875,89158.3203125,35504,85378.203125,83024.3984375,67394,5671.3798828125,NA,5073.11962890625,NA,5206.80029296875,NA,5289.60009765625,NA,10787.4404296875,NA,9300.3603515625,NA,8942.2197265625,NA,6818.47998046875,NA,7456.47998046875,NA,7452.419921875,NA,7812.599609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-OCT-2023",2023-10-24 09:30:52,"2023-10-24","9H 30M 52S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41596.6484375,NA,NA,79239.4375,NA,NA,6285.83984375,NA,4992.23974609375,NA,9040.6396484375,NA,7467.60009765625,NA,7787.82958984375,NA,7424.23974609375,NA,7205.8798828125,NA,7777.2802734375,NA,7719,NA,7050.02001953125,NA,6547.81982421875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-OCT-2023",2023-10-23 14:27:31,"2023-10-23","14H 27M 31S","Unknown","2.16.0","Unknown","Unknown",280,280,280,330,330,330,536,NA,445,NA,590,NA,656,NA,577,NA,468,NA,535,NA,384,NA,450,NA,434,NA,501,NA,71638.6640625,83291.84375,56367,42858,73469.7109375,37963,4015.43994140625,NA,4474.85986328125,NA,3507.60009765625,NA,3956.40014648438,NA,6424.89990234375,NA,6489.759765625,NA,8479.740234375,NA,4847.6396484375,NA,5452,NA,5921.7998046875,NA,7188.52001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-OCT-2023",2023-10-23 09:07:57,"2023-10-23","9H 7M 57S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42590.25,NA,NA,75349.6796875,NA,NA,6080.7998046875,NA,5581.83984375,NA,8538.8798828125,NA,7166.31982421875,NA,7495.3095703125,NA,7135.83984375,NA,7059.61962890625,NA,7537.9599609375,NA,7453.02001953125,NA,7037,NA,7289.33984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-OCT-2023",2023-10-19 10:50:45,"2023-10-19","10H 50M 45S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,44343.12109375,74282.3203125,39751,90583.2890625,68747.046875,81796,15120.83984375,12856,13427.900390625,12076,15843.26953125,15162,13378.2490234375,12998,18395.9296875,15678,17389.861328125,15198,13633.720703125,11640,19616.9296875,17603,20087.94140625,18197,18782.78125,16577,17897.7109375,16769,NA,NA,NA,NA,NA,NA,NA,NA
"17-OCT-2023",2023-10-17 10:36:30,"2023-10-17","10H 36M 30S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42880.73828125,NA,NA,71553.4375,NA,NA,5544.8798828125,NA,5033.60009765625,NA,8026.47998046875,NA,6924.9599609375,NA,6579.6396484375,NA,6200.599609375,NA,6439.56005859375,NA,6831.7802734375,NA,6828.06005859375,NA,6565.18017578125,NA,7188.2802734375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-OCT-2023",2023-10-16 11:34:56,"2023-10-16","11H 34M 56S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42918,NA,NA,68678.3984375,NA,NA,5482.39990234375,NA,4929.759765625,NA,7671.43994140625,NA,6667.35986328125,NA,6964.85986328125,NA,6502.3896484375,NA,6655.85986328125,NA,6631.52001953125,NA,6718.93994140625,NA,6333.2998046875,NA,6948.33984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-OCT-2023",2023-10-13 10:34:26,"2023-10-13","10H 34M 26S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41977.875,NA,NA,69077.12109375,NA,NA,5170,NA,4246.8798828125,NA,7357.83984375,NA,6208.44018554688,NA,6399.3896484375,NA,6045.06982421875,NA,5912.19970703125,NA,6425.3701171875,NA,6489.85009765625,NA,5992.2998046875,NA,5987.9599609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12-OCT-2023",2023-10-12 09:27:41,"2023-10-12","9H 27M 41S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,46570.861328125,NA,NA,78357.71875,NA,NA,5869.15991210938,NA,5354.7998046875,NA,8437.5205078125,NA,7202.72021484375,NA,6998.33471679688,NA,6665.64477539062,NA,6615.1748046875,NA,7077.61010742188,NA,7071.72021484375,NA,6784.35009765625,NA,7046.61010742188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-OCT-2023",2023-10-10 10:05:19,"2023-10-10","10H 5M 19S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,86707.9453125,79860.4453125,74434,255864.109375,69377.296875,233680,14419.599609375,11846,14814.400390625,11894,13167.619140625,12687,13233.109375,12779,40743.109375,23866,19968.80078125,15919,18507.111328125,14482,15347.6904296875,14370,16954.349609375,15830,17708.099609375,15670,23049.33984375,21266,NA,NA,NA,NA,NA,NA,NA,NA
"06-OCT-2023",2023-10-06 10:01:57,"2023-10-06","10H 1M 57S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42932.14453125,NA,NA,70999.0390625,NA,NA,5466.56005859375,NA,4512.19995117188,NA,7756.56005859375,NA,6576.36010742188,NA,6307.20483398438,NA,6024.4697265625,NA,6035.28466796875,NA,6663.44995117188,NA,6716.14990234375,NA,6330.19995117188,NA,6222.93994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-OCT-2023",2023-10-05 09:45:04,"2023-10-05","9H 45M 4S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42221.7890625,NA,NA,78611.1171875,NA,NA,5858.16015625,NA,5079.35986328125,NA,8727.0400390625,NA,7195.43994140625,NA,7399.52001953125,NA,7099.7900390625,NA,7143.0498046875,NA,7759.919921875,NA,7668.16015625,NA,7386.68017578125,NA,7237.8798828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-OCT-2023",2023-10-04 09:34:28,"2023-10-04","9H 34M 28S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,41126.76171875,NA,NA,73833.7578125,NA,NA,5812.39990234375,NA,5011.60009765625,NA,8498.5595703125,NA,7143.919921875,NA,7235.75,NA,6928.8095703125,NA,6954.5595703125,NA,7689.85986328125,NA,7658.240234375,NA,7283.76025390625,NA,7347,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2023",2023-10-03 11:08:05,"2023-10-03","11H 8M 5S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,55796.45703125,71149.29296875,49648,107965.86328125,66334.70703125,109292.5,12077.1201171875,11152,11772.08984375,10770,12476.7294921875,12226.5,12089.984375,11801.5,14812.5556640625,13372.5,14486.6455078125,13189,13422.8051757812,11646,16072.9658203125,15322.5,17208.9501953125,16445,17032.4057617188,15985,20171.69140625,18542,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2023",2023-10-03 09:08:28,"2023-10-03","9H 8M 28S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43511.400390625,NA,NA,80255,NA,NA,6555.56005859375,NA,6006.43994140625,NA,9105.60009765625,NA,7717.080078125,NA,7596.25,NA,7223.3896484375,NA,7366.04467773438,NA,8118.59008789062,NA,8066.2001953125,NA,7790.92016601562,NA,8158.27001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-OCT-2023",2023-10-02 10:12:41,"2023-10-02","10H 12M 41S","Unknown","FACSAriaII","P18100008","Administrator",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43988.19140625,NA,NA,76554.796875,NA,NA,5781.60009765625,NA,5250.9599609375,NA,8787.5205078125,NA,7481.60009765625,NA,6853.61962890625,NA,6499.2998046875,NA,6566.25,NA,7386.68017578125,NA,7428.22021484375,NA,7018.39990234375,NA,7687.3798828125,NA,-60.21,0,27.54,-24.04,0.88,0.56,1.03,0.62
"29-SEP-2023",2023-09-29 09:27:09,"2023-09-29","9H 27M 9S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,44515.3515625,NA,NA,84647.359375,NA,NA,6366.7998046875,NA,5375.0400390625,NA,9539.599609375,NA,7986.72021484375,NA,7718.3046875,NA,7334.6298828125,NA,7256.86474609375,NA,8172.22021484375,NA,8150.2099609375,NA,7610.5,NA,7688.6201171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-SEP-2023",2023-09-28 12:45:03,"2023-09-28","12H 45M 3S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43717.7109375,NA,NA,82844.1640625,NA,NA,6197.83984375,NA,5504.39990234375,NA,9326.7998046875,NA,7952,NA,7396.4296875,NA,6961.77001953125,NA,7118.32958984375,NA,7949.02001953125,NA,7962.0400390625,NA,7597.47998046875,NA,8365.66015625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-SEP-2023",2023-09-26 10:26:08,"2023-09-26","10H 26M 8S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,40292.3515625,73773.71875,35782,107929.2890625,68196.875,102673,14434.6396484375,13616,16667.140625,14644,12245.44921875,11777,12091.458984375,11413,15159.720703125,13909,15351.560546875,14311,15527.05078125,12780,16429.740234375,15934,17304.759765625,16339,18725.16015625,17591,24677.44140625,23939,NA,NA,NA,NA,NA,NA,NA,NA
"25-SEP-2023",2023-09-25 10:07:53,"2023-09-25","10H 7M 53S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43466.89453125,NA,NA,88325.71875,NA,NA,6806.80004882812,NA,6201.7998046875,NA,9933,NA,8408.9599609375,NA,8038.634765625,NA,7599.33959960938,NA,7683.7998046875,NA,8668.83984375,NA,8665.1201171875,NA,8284.13037109375,NA,9044.8701171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-SEP-2023",2023-09-22 09:41:09,"2023-09-22","9H 41M 9S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,44881.39453125,NA,NA,94872.9609375,NA,NA,6805.919921875,NA,5209.60009765625,NA,10672.2001953125,NA,8494.35986328125,NA,8721.52490234375,NA,8257.509765625,NA,7750.23486328125,NA,8994.64990234375,NA,8924.59033203125,NA,8194.22998046875,NA,7596.240234375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-SEP-2023",2023-09-21 09:50:12,"2023-09-21","9H 50M 12S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,44771.685546875,NA,NA,92615.3203125,NA,NA,6593.39990234375,NA,5369.32006835938,NA,10182.4799804688,NA,8427.7197265625,NA,8026.78979492188,NA,7627.66479492188,NA,7573.07470703125,NA,8525.31005859375,NA,8484.080078125,NA,7959.25,NA,7889.81005859375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2023",2023-09-20 16:17:04,"2023-09-20","16H 17M 4S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,45731.12890625,NA,NA,64942.640625,NA,NA,5637.27978515625,NA,4637.60009765625,NA,8547.83984375,NA,7190.9599609375,NA,6527.10986328125,NA,6251.06982421875,NA,6241.7998046875,NA,6957.64013671875,NA,7022.740234375,NA,6585.02001953125,NA,6624.080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2023",2023-09-20 09:13:36,"2023-09-20","9H 13M 36S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,44123.390625,74515.25,39098,105218.234375,68152.8359375,99601,14382,12769,15675.4404296875,13577,13740.509765625,12953,13417.779296875,13058,16667.19140625,15062,16559.28125,14654,16381.6103515625,14311,17377.791015625,16004,18229.361328125,16817,19507.720703125,17589,25053.98046875,22734,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2023",2023-09-19 14:18:06,"2023-09-19","14H 18M 6S","Unknown","2.16.0","Unknown","Unknown",280,280,280,330,330,330,536,NA,445,NA,590,NA,656,NA,577,NA,468,NA,535,NA,384,NA,450,NA,434,NA,501,NA,64870.98828125,88707.62109375,47896.5,137668.2109375,77823.140625,115920.5,1776.05993652344,NA,4517.759765625,NA,1389.30004882812,NA,1780.80004882812,NA,6849.31005859375,NA,2301.58996582031,NA,3076.15002441406,NA,1576.72998046875,NA,1731.00994873047,NA,3299.03991699219,NA,6561.24975585938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15-SEP-2023",2023-09-15 10:34:39,"2023-09-15","10H 34M 39S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,47169.08984375,NA,NA,97486.4765625,NA,NA,7538.9599609375,NA,4819.759765625,NA,11384.7998046875,NA,8852.48046875,NA,9251.4599609375,NA,8773.5400390625,NA,8148.32958984375,NA,9782.3603515625,NA,9623.6396484375,NA,8606.83984375,NA,6669.33984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-SEP-2023",2023-09-13 10:51:30,"2023-09-13","10H 51M 30S","Unknown","FACSAriaII","P18100008","Administrator",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,44481.1953125,NA,NA,97901.16015625,NA,NA,7773.47998046875,NA,5733.19995117188,NA,11308.080078125,NA,9001.72021484375,NA,9043.91455078125,NA,8620.5849609375,NA,8273.47509765625,NA,9824.52001953125,NA,9847.77001953125,NA,8933.27001953125,NA,7890.1201171875,NA,-60.21,0,27.54,-24.04,0.88,0.56,1.03,0.62
"12-SEP-2023",2023-09-12 11:12:55,"2023-09-12","11H 12M 55S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,45814.62109375,NA,NA,99627.921875,NA,NA,7239.759765625,NA,6427.52001953125,NA,11314.7998046875,NA,9593.919921875,NA,8888.8994140625,NA,8311.0693359375,NA,8369.779296875,NA,9779.8798828125,NA,9827.6201171875,NA,9352.7001953125,NA,9877.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2023",2023-09-11 09:48:11,"2023-09-11","9H 48M 11S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43926.08984375,NA,NA,97094.4765625,NA,NA,7851.35986328125,NA,7072.56005859375,NA,11107.0400390625,NA,9397.3603515625,NA,9129.919921875,NA,8550.029296875,NA,8554.1494140625,NA,10060.1201171875,NA,10052.060546875,NA,9615.580078125,NA,10516.4404296875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2023",2023-09-05 12:13:31,"2023-09-05","12H 13M 31S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43144.3203125,NA,NA,95967.203125,NA,NA,7626.080078125,NA,6094.8798828125,NA,10972.6396484375,NA,9002.5595703125,NA,9159.7900390625,NA,8553.1201171875,NA,8262.66015625,NA,9866.060546875,NA,9913.1796875,NA,9141.900390625,NA,9167.9404296875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2023",2023-09-05 09:31:20,"2023-09-05","9H 31M 20S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43355.4609375,NA,NA,97819.1171875,NA,NA,8061.68017578125,NA,7226.56005859375,NA,11301.919921875,NA,9350.3203125,NA,9502.779296875,NA,8946.580078125,NA,8807.529296875,NA,10039.66015625,NA,10069.419921875,NA,9567.83984375,NA,10306.259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-SEP-2023",2023-09-01 13:40:03,"2023-09-01","13H 40M 3S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43218.83984375,NA,NA,96558.5625,NA,NA,7774.7998046875,NA,5846.7197265625,NA,11119.3603515625,NA,8998.080078125,NA,9630.5,NA,9081.509765625,NA,8627.279296875,NA,9988.2001953125,NA,10030.3603515625,NA,9236.1396484375,NA,8655.8203125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-AUG-2023",2023-08-31 10:47:06,"2023-08-31","10H 47M 6S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,44357.33984375,NA,NA,100458.40234375,NA,NA,7909,NA,6124.80004882812,NA,11665.919921875,NA,9346.9599609375,NA,9659.85498046875,NA,9121.6796875,NA,8588.1396484375,NA,10142.8901367188,NA,10154.3603515625,NA,9233.97021484375,NA,8716.2705078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-AUG-2023",2023-08-31 10:01:55,"2023-08-31","10H 1M 55S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43384.44140625,NA,NA,97495.4375,NA,NA,7473.83984375,NA,6300.7998046875,NA,11418.400390625,NA,9439.919921875,NA,9625.349609375,NA,9094.8994140625,NA,8878.599609375,NA,10201.48046875,NA,10181.0205078125,NA,9534.98046875,NA,9592.6396484375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-AUG-2023",2023-08-30 10:10:56,"2023-08-30","10H 10M 56S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43828.80078125,NA,NA,101442.3203125,NA,NA,7579.43994140625,NA,6703.83984375,NA,11795.2802734375,NA,9735.0400390625,NA,9663.4599609375,NA,9191.7197265625,NA,9053.7001953125,NA,10464.3603515625,NA,10426.5400390625,NA,9779.259765625,NA,10191.560546875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-AUG-2023",2023-08-29 10:17:42,"2023-08-29","10H 17M 42S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,45977.4609375,NA,NA,102590.8828125,NA,NA,8045.83984375,NA,7124.47998046875,NA,11922.400390625,NA,10003.2802734375,NA,9605.779296875,NA,9035.16015625,NA,8967.1796875,NA,10432.1201171875,NA,10391.8203125,NA,9731.5205078125,NA,10244.259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2023",2023-08-23 11:31:17,"2023-08-23","11H 31M 17S","Unknown","FACSAriaII","P18100008","Administrator",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43881.9296875,NA,NA,99580.3203125,NA,NA,8713.759765625,NA,8301.919921875,NA,11398.240234375,NA,10192,NA,9463.6396484375,NA,8966.1494140625,NA,10136.2294921875,NA,10264.7197265625,NA,10270.2998046875,NA,9929.2998046875,NA,11023.599609375,NA,-60.21,0,27.54,-24.04,0.88,0.56,1.03,0.62
"21-AUG-2023",2023-08-21 09:47:15,"2023-08-21","9H 47M 15S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,42759.30078125,NA,NA,99178.2421875,NA,NA,9306.8798828125,NA,9474.9599609375,NA,11037.599609375,NA,10628.7998046875,NA,9236.009765625,NA,8824.009765625,NA,11243.4794921875,NA,10344.7001953125,NA,10354,NA,10825.2001953125,NA,12871.2001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-AUG-2023",2023-08-17 10:38:49,"2023-08-17","10H 38M 49S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,87750.3828125,75549.171875,79712,197153.21875,69125.71875,186915,19537.900390625,14650,18196.51953125,16071,16978.4296875,14329,17589.080078125,15417,23235.53125,17219,20137.75,14109,21275.7109375,16362,22074.490234375,16368,23272.451171875,17093,25877.41015625,19676,27701.150390625,25792,NA,NA,NA,NA,NA,NA,NA,NA
"17-AUG-2023",2023-08-17 10:13:47,"2023-08-17","10H 13M 47S","Unknown","2.16.0","Unknown","Unknown",425,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,44369.0703125,NA,NA,102668.1640625,NA,NA,9558.5595703125,NA,8541.2802734375,NA,11472.7197265625,NA,10703.83984375,NA,9053.7001953125,NA,8691.1396484375,NA,10785.1298828125,NA,10336.6396484375,NA,10371.98046875,NA,10471.1796875,NA,11265.400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
